cell,nuclide,score,mean,std. dev.
50,Li6,"(n,Xt)",1.0179643014228346,0.11964081661767528
50,Li7,"(n,Xt)",0.04481156758727883,0.005132373994975563
47,Li6,"(n,Xt)",0.143807650549799,0.021061639200435623
47,Li7,"(n,Xt)",0.010477719144453524,0.0006559420477747035
