mesh 1,mesh 1,mesh 1,nuclide,score,mean,std. dev.
x,y,z,,,,
239,1,1,total,absorption,7.871082048506143e-05,4.70545105667258e-06
240,1,1,total,flux,0.006089429547814797,0.00014299769765506044
240,1,1,total,"(n,Xt)",2.4765417567421996e-05,1.3008357644778302e-06
240,1,1,total,heating-local,195.15357841751717,9.201207429776963
240,1,1,total,absorption,8.951169851180663e-05,5.302101463884934e-06
241,1,1,total,flux,0.006336131072210432,0.00014391983359207452
241,1,1,total,"(n,Xt)",2.6062553817047146e-05,1.371159012764592e-06
241,1,1,total,heating-local,215.65070154160475,10.973174669554552
241,1,1,total,absorption,8.890856687012369e-05,5.350914325080603e-06
242,1,1,total,flux,0.007005124274682946,0.00014852105426224306
242,1,1,total,"(n,Xt)",2.9673489715188884e-05,1.5389439572438207e-06
242,1,1,total,heating-local,247.89628889352676,12.873963371786921
242,1,1,total,absorption,0.00010047914668199261,4.279445722295787e-06
243,1,1,total,flux,0.007560519742454771,0.00015853244552087493
243,1,1,total,"(n,Xt)",3.2816902128721936e-05,2.4454411120269915e-06
243,1,1,total,heating-local,278.86885874910485,16.22973025569977
243,1,1,total,absorption,0.00010351257060256821,4.981963320271706e-06
244,1,1,total,flux,0.008124971922836293,0.0002332927951369155
244,1,1,total,"(n,Xt)",3.2291499160858006e-05,2.343256284839342e-06
244,1,1,total,heating-local,281.24396572288174,14.57158967403463
244,1,1,total,absorption,0.00011482303548987827,4.956611197335367e-06
245,1,1,total,flux,0.00849557052831566,0.00031043489556664965
245,1,1,total,"(n,Xt)",3.140601652746343e-05,2.1069052557847864e-06
245,1,1,total,heating-local,282.6416830902519,14.875615268180088
245,1,1,total,absorption,0.00012621824405963984,4.92728844693727e-06
246,1,1,total,flux,0.009261601066157938,0.0003566611913052851
246,1,1,total,"(n,Xt)",3.3128826719940964e-05,1.6255012690277664e-06
246,1,1,total,heating-local,306.3107640386421,15.082540607478435
246,1,1,total,absorption,0.00014373553309643996,7.396787488475986e-06
247,1,1,total,flux,0.0097072494534391,0.0002854432363445773
247,1,1,total,"(n,Xt)",3.5004251257985127e-05,1.35712855308399e-06
247,1,1,total,heating-local,318.4928170560203,12.874861713244448
247,1,1,total,absorption,0.00016581003261529782,1.2479321152349563e-05
248,1,1,total,flux,0.01019370516157166,0.00021620348548535666
248,1,1,total,"(n,Xt)",3.720307008057531e-05,1.4513394802546387e-06
248,1,1,total,heating-local,339.93210212083153,10.428402763680632
248,1,1,total,absorption,0.000165378705319482,9.116840996060436e-06
249,1,1,total,flux,0.011029095682755227,0.0003243395019198861
249,1,1,total,"(n,Xt)",3.857514617355147e-05,1.6249105843387018e-06
249,1,1,total,heating-local,364.32507878941095,13.910250527430975
249,1,1,total,absorption,0.0001584238477725095,9.524376325563714e-06
250,1,1,total,flux,0.011742798647359899,0.00030089798883385286
250,1,1,total,"(n,Xt)",4.4479579093974405e-05,1.9165096500340095e-06
250,1,1,total,heating-local,414.3003579112384,12.927992524868735
250,1,1,total,absorption,0.0001654533003615248,6.936679393876035e-06
251,1,1,total,flux,0.012283105044366268,0.00031766694311499916
251,1,1,total,"(n,Xt)",4.4029542501386995e-05,2.6028780110452833e-06
251,1,1,total,heating-local,423.5100654933036,18.534431402256846
251,1,1,total,absorption,0.0001782356667896069,1.164851723330594e-05
252,1,1,total,flux,0.013149989846192357,0.00029915453314363643
252,1,1,total,"(n,Xt)",4.6498525084610775e-05,2.5267250987874947e-06
252,1,1,total,heating-local,448.92784209556913,17.794419341905492
252,1,1,total,absorption,0.00019892706531629713,1.0483266092510733e-05
253,1,1,total,flux,0.014340572351129566,0.0003246602432137033
253,1,1,total,"(n,Xt)",5.025534499119345e-05,2.5443045583666066e-06
253,1,1,total,heating-local,489.1098797011233,15.211716746748985
253,1,1,total,absorption,0.00021017773505793819,9.115706096105435e-06
254,1,1,total,flux,0.015253134233209318,0.0002744713220005601
254,1,1,total,"(n,Xt)",5.3383913087485016e-05,1.7858905533160895e-06
254,1,1,total,heating-local,549.2075318571929,16.43273698601135
254,1,1,total,absorption,0.00022372986012904835,1.0335033813545458e-05
255,1,1,total,flux,0.015761202173703838,0.00036001472140163843
255,1,1,total,"(n,Xt)",5.323446118173545e-05,1.2958536363300793e-06
255,1,1,total,heating-local,557.0006439973083,17.70601703416878
255,1,1,total,absorption,0.00024390483785067876,1.0152896169893503e-05
256,1,1,total,flux,0.016811841860084643,0.00024625484189552026
256,1,1,total,"(n,Xt)",5.883392655140477e-05,1.294232621425603e-06
256,1,1,total,heating-local,616.4107632475165,16.40985596227544
256,1,1,total,absorption,0.0002436299955991549,6.268993633125839e-06
257,1,1,total,flux,0.017471670391427684,0.00044193728443862293
257,1,1,total,"(n,Xt)",6.287610446168363e-05,2.1463743688123314e-06
257,1,1,total,heating-local,665.0936746702606,21.41073339365995
257,1,1,total,absorption,0.000251433256886167,8.416367712938114e-06
258,1,1,total,flux,0.01843691712990473,0.00047656975381986757
258,1,1,total,"(n,Xt)",6.274571498941122e-05,2.0762490097373425e-06
258,1,1,total,heating-local,683.032363240831,14.910274053731815
258,1,1,total,absorption,0.00026926625051979414,8.50476086604492e-06
259,1,1,total,flux,0.019724322798854287,0.00025380561790433324
259,1,1,total,"(n,Xt)",6.699895350959458e-05,2.154236800913654e-06
259,1,1,total,heating-local,733.1634317903453,16.65175959398758
259,1,1,total,absorption,0.00027991272526808116,8.439312423545659e-06
260,1,1,total,flux,0.02087040096620698,0.0003357642638989671
260,1,1,total,"(n,Xt)",7.063763794940865e-05,1.612345117029147e-06
260,1,1,total,heating-local,773.7644303239828,16.509499533969016
260,1,1,total,absorption,0.0002936180340096594,1.2202071657703625e-05
261,1,1,total,flux,0.022162290644820108,0.0004317100148195254
261,1,1,total,"(n,Xt)",7.711509135800965e-05,3.1190909549447402e-06
261,1,1,total,heating-local,850.0168624304184,20.807778684798084
261,1,1,total,absorption,0.00031795079226149973,9.60788732023133e-06
262,1,1,total,flux,0.02382229285734684,0.00039243893264933845
262,1,1,total,"(n,Xt)",7.845931594051731e-05,2.0234996677053175e-06
262,1,1,total,heating-local,900.5972924503612,23.87697385070969
262,1,1,total,absorption,0.000329574396202987,1.1764724294248489e-05
263,1,1,total,flux,0.024901447619345256,0.0004420650062753386
263,1,1,total,"(n,Xt)",7.715206062107001e-05,2.0536253118408824e-06
263,1,1,total,heating-local,944.6273977548592,14.666283078499053
263,1,1,total,absorption,0.0003332575012291607,1.0339715286180311e-05
264,1,1,total,flux,0.026143572458293917,0.0005744440120401189
264,1,1,total,"(n,Xt)",8.327464379513751e-05,3.2569846500184318e-06
264,1,1,total,heating-local,1014.3898368602102,25.19847728329298
264,1,1,total,absorption,0.00035764183380328343,1.4716078521764077e-05
265,1,1,total,flux,0.027104377070464057,0.0004090238891948935
265,1,1,total,"(n,Xt)",8.478939282029858e-05,2.0457798847594763e-06
265,1,1,total,heating-local,1051.44637420564,21.891097080527924
265,1,1,total,absorption,0.00037209736347339586,1.5450632799639565e-05
266,1,1,total,flux,0.028551194921882416,0.0002924606494268198
266,1,1,total,"(n,Xt)",8.827067558657873e-05,2.199194171233703e-06
266,1,1,total,heating-local,1125.07306053598,19.83918052333587
266,1,1,total,absorption,0.0003953866501166637,8.110562655705209e-06
267,1,1,total,flux,0.029734377458259947,0.00035810825658693073
267,1,1,total,"(n,Xt)",8.769598582341507e-05,1.9055971848996097e-06
267,1,1,total,heating-local,1168.460211124175,18.419412126674892
267,1,1,total,absorption,0.00038375842802058766,1.5124108246027879e-05
268,1,1,total,flux,0.030853011201486518,0.0004594758466549875
268,1,1,total,"(n,Xt)",9.32380199363501e-05,1.87706663157679e-06
268,1,1,total,heating-local,1255.5019795700941,25.44135118561948
268,1,1,total,absorption,0.00038176958279443436,1.8188903633904187e-05
269,1,1,total,flux,0.03152547314377318,0.0003341451402106544
269,1,1,total,"(n,Xt)",9.501699853475447e-05,1.4110055699249611e-06
269,1,1,total,heating-local,1319.3803873587863,23.09762837134898
269,1,1,total,absorption,0.00037054779640971616,1.393081821751783e-05
270,1,1,total,flux,0.03294765127091297,0.00029308677542517976
270,1,1,total,"(n,Xt)",9.77475329423289e-05,2.5897563034288678e-06
270,1,1,total,heating-local,1418.7413699517722,23.477507028997895
270,1,1,total,absorption,0.00037002896536459436,9.023692934598191e-06
271,1,1,total,flux,0.03423250907267404,0.000365045059841659
271,1,1,total,"(n,Xt)",0.00010036076184363346,2.9927167767163993e-06
271,1,1,total,heating-local,1514.742060662043,40.12247352066721
271,1,1,total,absorption,0.000349233656689455,1.0007165725276548e-05
272,1,1,total,flux,0.03478139824314223,0.00033175472449532796
272,1,1,total,"(n,Xt)",9.944507772924915e-05,2.1333478322348457e-06
272,1,1,total,heating-local,1570.9833029215772,28.52031752082537
272,1,1,total,absorption,0.0003110127169482938,9.808327001565235e-06
273,1,1,total,flux,0.03505351080570758,0.0003414171602672839
273,1,1,total,"(n,Xt)",9.860969434367628e-05,1.1811145219726529e-06
273,1,1,total,heating-local,1628.6367211359604,35.6431981116737
273,1,1,total,absorption,0.0002828174895596661,8.643107511115211e-06
274,1,1,total,flux,0.034777746076914945,0.0004292162402414894
274,1,1,total,"(n,Xt)",6.603298772523054e-05,1.2735405712894494e-06
274,1,1,total,heating-local,1987.1034481937463,45.05580313597498
274,1,1,total,absorption,0.0019642648087271645,3.919154344662906e-05
275,1,1,total,flux,0.0315069754986967,0.00030511228229647863
275,1,1,total,"(n,Xt)",1.6762642113542445e-08,4.052787435594283e-10
275,1,1,total,heating-local,2514.4957175327736,61.90756138613357
275,1,1,total,absorption,0.00230896227451695,6.330097002772573e-05
276,1,1,total,flux,0.03157884774714094,0.0003558745772026124
276,1,1,total,"(n,Xt)",1.9139076400193343e-08,4.597324805704284e-10
276,1,1,total,heating-local,2682.377601212768,65.49698624172866
276,1,1,total,absorption,0.0020063412566418463,2.4087829798401624e-05
277,1,1,total,flux,0.0334202174213847,0.0004965280986940841
277,1,1,total,"(n,Xt)",3.41502117657978e-05,1.2425987785283696e-06
277,1,1,total,heating-local,2671.5205800512163,61.62428631241077
277,1,1,total,absorption,0.0017997727128818823,5.7838772146637804e-05
278,1,1,total,flux,0.0335200997997015,0.0004209321106251123
278,1,1,total,"(n,Xt)",9.920584488476927e-05,1.6995757969663325e-06
278,1,1,total,heating-local,2149.2139310200946,32.53151990672558
278,1,1,total,absorption,0.00016053253649572473,6.335094219867522e-06
279,1,1,total,flux,0.032668327720520654,0.0004519413301621138
279,1,1,total,"(n,Xt)",6.67177579537218e-05,1.0438975864284898e-06
279,1,1,total,heating-local,2546.5515930044294,44.86263757647792
279,1,1,total,absorption,0.0010827310132258958,5.0923225091424585e-05
280,1,1,total,flux,0.02842012073057714,0.00039860616627929217
280,1,1,total,"(n,Xt)",1.9677591695654205e-08,3.6970244301937197e-10
280,1,1,total,heating-local,4088.4273277975217,87.40651162180126
280,1,1,total,absorption,0.009856205621012446,0.0002266811028185379
281,1,1,total,flux,0.022815403518650513,0.0003865864416876874
281,1,1,total,"(n,Xt)",0.0,0.0
281,1,1,total,heating-local,0.0,0.0
281,1,1,total,absorption,0.01724738174129506,0.006188610552941266
282,1,1,total,flux,0.02245557606203632,0.00029572786739552137
282,1,1,total,"(n,Xt)",0.0,0.0
282,1,1,total,heating-local,0.0,0.0
282,1,1,total,absorption,0.015653898373386065,0.006162381846625022
283,1,1,total,flux,0.022475134127476683,0.0001954349311177002
283,1,1,total,"(n,Xt)",0.0,0.0
283,1,1,total,heating-local,0.0,0.0
283,1,1,total,absorption,0.016341567280078136,0.00611829316770121
284,1,1,total,flux,0.022303740690283246,0.00027039874400643104
284,1,1,total,"(n,Xt)",0.0,0.0
284,1,1,total,heating-local,0.0,0.0
284,1,1,total,absorption,0.014909657790816272,0.006385245274967364
285,1,1,total,flux,0.022245433957903477,0.0002991967685241529
285,1,1,total,"(n,Xt)",0.0,0.0
285,1,1,total,heating-local,0.0,0.0
285,1,1,total,absorption,0.0160086142812215,0.006786985647372384
286,1,1,total,flux,0.022238582203510996,0.00027536342679422733
286,1,1,total,"(n,Xt)",0.0,0.0
286,1,1,total,heating-local,0.0,0.0
286,1,1,total,absorption,0.01705583465110392,0.007069953541895533
287,1,1,total,flux,0.022492950728247262,0.00028044467803473597
287,1,1,total,"(n,Xt)",0.0,0.0
287,1,1,total,heating-local,0.0,0.0
287,1,1,total,absorption,0.017054072424197687,0.007019699928666618
288,1,1,total,flux,0.022445053742399773,0.0002307371461197483
288,1,1,total,"(n,Xt)",0.0,0.0
288,1,1,total,heating-local,0.0,0.0
288,1,1,total,absorption,0.017038495627552025,0.0066056365739448316
289,1,1,total,flux,0.022782069058063455,0.00024113979933555626
289,1,1,total,"(n,Xt)",0.0,0.0
289,1,1,total,heating-local,0.0,0.0
289,1,1,total,absorption,0.02262381078445862,0.007142658733889474
290,1,1,total,flux,0.02259967845426899,0.0001586588742370716
290,1,1,total,"(n,Xt)",0.0,0.0
290,1,1,total,heating-local,0.0,0.0
290,1,1,total,absorption,0.023742458655176324,0.007905716471400022
291,1,1,total,flux,0.022426936908648852,0.00022185500825688397
291,1,1,total,"(n,Xt)",0.0,0.0
291,1,1,total,heating-local,0.0,0.0
291,1,1,total,absorption,0.016259960680561715,0.00610290515562223
292,1,1,total,flux,0.022624042922313882,0.00027276800916645487
292,1,1,total,"(n,Xt)",0.0,0.0
292,1,1,total,heating-local,0.0,0.0
292,1,1,total,absorption,0.016092893960673243,0.00608853382946339
293,1,1,total,flux,0.02276449516915059,0.00017844391649578055
293,1,1,total,"(n,Xt)",0.0,0.0
293,1,1,total,heating-local,0.0,0.0
293,1,1,total,absorption,0.016583235886724723,0.005951302604670842
294,1,1,total,flux,0.02261925377821066,0.00017908291470153454
294,1,1,total,"(n,Xt)",0.0,0.0
294,1,1,total,heating-local,0.0,0.0
294,1,1,total,absorption,0.017111766145436746,0.005840051587268636
295,1,1,total,flux,0.022810083959934464,0.00025906252963241156
295,1,1,total,"(n,Xt)",0.0,0.0
295,1,1,total,heating-local,0.0,0.0
295,1,1,total,absorption,0.01656904968181785,0.005769376815411662
296,1,1,total,flux,0.02281120037364636,0.00019991897560765753
296,1,1,total,"(n,Xt)",0.0,0.0
296,1,1,total,heating-local,0.0,0.0
296,1,1,total,absorption,0.014929126053788915,0.006128785098860646
297,1,1,total,flux,0.02279810155481875,0.0002063798250403089
297,1,1,total,"(n,Xt)",0.0,0.0
297,1,1,total,heating-local,0.0,0.0
297,1,1,total,absorption,0.014829425791381213,0.006351636870138753
298,1,1,total,flux,0.02308567942097229,0.00025145240599507414
298,1,1,total,"(n,Xt)",0.0,0.0
298,1,1,total,heating-local,0.0,0.0
298,1,1,total,absorption,0.015503738582995853,0.006015856134340134
299,1,1,total,flux,0.02325567599821241,0.0003206628359887938
299,1,1,total,"(n,Xt)",0.0,0.0
299,1,1,total,heating-local,0.0,0.0
299,1,1,total,absorption,0.01709468459966544,0.006835231318556624
300,1,1,total,flux,0.023293071233657783,0.000350510109090716
300,1,1,total,"(n,Xt)",0.0,0.0
300,1,1,total,heating-local,0.0,0.0
300,1,1,total,absorption,0.017687899655232365,0.00677363849001323
301,1,1,total,flux,0.02326538791436517,0.0002828179651813907
301,1,1,total,"(n,Xt)",0.0,0.0
301,1,1,total,heating-local,0.0,0.0
301,1,1,total,absorption,0.018649393549139894,0.006405064510354707
302,1,1,total,flux,0.023250704531102492,0.00026612033270183343
302,1,1,total,"(n,Xt)",0.0,0.0
302,1,1,total,heating-local,0.0,0.0
302,1,1,total,absorption,0.020173969625253155,0.006319023553142805
303,1,1,total,flux,0.0233809678028325,0.00022811811505065664
303,1,1,total,"(n,Xt)",0.0,0.0
303,1,1,total,heating-local,0.0,0.0
303,1,1,total,absorption,0.022224211254031418,0.006694799427467173
304,1,1,total,flux,0.023645627498022955,0.00024004269532034532
304,1,1,total,"(n,Xt)",0.0,0.0
304,1,1,total,heating-local,0.0,0.0
304,1,1,total,absorption,0.02301616916489367,0.006804436689660207
305,1,1,total,flux,0.023838923812951548,0.0001925523814857069
305,1,1,total,"(n,Xt)",0.0,0.0
305,1,1,total,heating-local,0.0,0.0
305,1,1,total,absorption,0.02382015671545939,0.006604137223526007
306,1,1,total,flux,0.02421262197491398,0.00013659592324396738
306,1,1,total,"(n,Xt)",0.0,0.0
306,1,1,total,heating-local,0.0,0.0
306,1,1,total,absorption,0.026722660342697248,0.006375779280317315
307,1,1,total,flux,0.024387167063025465,0.0002541361516182818
307,1,1,total,"(n,Xt)",0.0,0.0
307,1,1,total,heating-local,0.0,0.0
307,1,1,total,absorption,0.02440354177029237,0.006346368440417971
308,1,1,total,flux,0.024653291277870006,0.0001598072787985594
308,1,1,total,"(n,Xt)",0.0,0.0
308,1,1,total,heating-local,0.0,0.0
308,1,1,total,absorption,0.023057812062148426,0.006210844976024596
309,1,1,total,flux,0.02465085780165843,0.00020900019839265822
309,1,1,total,"(n,Xt)",0.0,0.0
309,1,1,total,heating-local,0.0,0.0
309,1,1,total,absorption,0.018984387078819796,0.005990773911033956
310,1,1,total,flux,0.025041766783951334,0.0001970641767890209
310,1,1,total,"(n,Xt)",0.0,0.0
310,1,1,total,heating-local,0.0,0.0
310,1,1,total,absorption,0.018698737394492987,0.006060250428334992
311,1,1,total,flux,0.02517246549134437,0.000288733309849839
311,1,1,total,"(n,Xt)",0.0,0.0
311,1,1,total,heating-local,0.0,0.0
311,1,1,total,absorption,0.018985497726518526,0.006104489454928942
312,1,1,total,flux,0.025423954393106664,0.0002552800553024968
312,1,1,total,"(n,Xt)",0.0,0.0
312,1,1,total,heating-local,0.0,0.0
312,1,1,total,absorption,0.0187434282054283,0.006092771550212986
313,1,1,total,flux,0.02561299009399103,0.00025867592359174826
313,1,1,total,"(n,Xt)",0.0,0.0
313,1,1,total,heating-local,0.0,0.0
313,1,1,total,absorption,0.01854377144208341,0.006115752226607926
314,1,1,total,flux,0.025828144998909876,0.00022121891683076392
314,1,1,total,"(n,Xt)",0.0,0.0
314,1,1,total,heating-local,0.0,0.0
314,1,1,total,absorption,0.01354187316576562,0.003351741986814459
315,1,1,total,flux,0.0256881442181709,0.00020178543692274707
315,1,1,total,"(n,Xt)",0.0,0.0
315,1,1,total,heating-local,0.0,0.0
315,1,1,total,absorption,0.012726593507201386,0.003400312601184708
316,1,1,total,flux,0.02625302428593997,0.00019515484624356893
316,1,1,total,"(n,Xt)",0.0,0.0
316,1,1,total,heating-local,0.0,0.0
316,1,1,total,absorption,0.012611929850887915,0.003436014647510639
317,1,1,total,flux,0.026255571593171316,0.0001764927818857494
317,1,1,total,"(n,Xt)",0.0,0.0
317,1,1,total,heating-local,0.0,0.0
317,1,1,total,absorption,0.011901349703385708,0.00243942252653801
318,1,1,total,flux,0.02642422089604891,0.00021463725378522997
318,1,1,total,"(n,Xt)",0.0,0.0
318,1,1,total,heating-local,0.0,0.0
318,1,1,total,absorption,0.010123301645526632,0.0014324741270884014
319,1,1,total,flux,0.02672748471865405,0.0001751337371031804
319,1,1,total,"(n,Xt)",0.0,0.0
319,1,1,total,heating-local,0.0,0.0
319,1,1,total,absorption,0.009697759916922403,0.0013956820596743983
320,1,1,total,flux,0.0268792474631935,0.0002720097252444119
320,1,1,total,"(n,Xt)",0.0,0.0
320,1,1,total,heating-local,0.0,0.0
320,1,1,total,absorption,0.008589930667032853,0.000926273199507368
321,1,1,total,flux,0.02700604455279202,0.00028665937938527995
321,1,1,total,"(n,Xt)",0.0,0.0
321,1,1,total,heating-local,0.0,0.0
321,1,1,total,absorption,0.008679094594037902,0.0008056487067703326
322,1,1,total,flux,0.02701659725358156,0.00027586409024956413
322,1,1,total,"(n,Xt)",0.0,0.0
322,1,1,total,heating-local,0.0,0.0
322,1,1,total,absorption,0.008579610115306549,0.0007453053954055106
323,1,1,total,flux,0.027159931445010853,0.00028198012288112155
323,1,1,total,"(n,Xt)",0.0,0.0
323,1,1,total,heating-local,0.0,0.0
323,1,1,total,absorption,0.008293622495605234,0.0007426735304149951
324,1,1,total,flux,0.027744987725723508,0.00027016094508852597
324,1,1,total,"(n,Xt)",0.0,0.0
324,1,1,total,heating-local,0.0,0.0
324,1,1,total,absorption,0.008138980407535346,0.0005191829115341311
325,1,1,total,flux,0.027980615135499536,0.00020650119444690725
325,1,1,total,"(n,Xt)",0.0,0.0
325,1,1,total,heating-local,0.0,0.0
325,1,1,total,absorption,0.00803524407705349,0.0005392407851352876
326,1,1,total,flux,0.028252842501982945,0.0002539616595549055
326,1,1,total,"(n,Xt)",0.0,0.0
326,1,1,total,heating-local,0.0,0.0
326,1,1,total,absorption,0.007802497374225424,0.0006716723006087055
327,1,1,total,flux,0.028522043566203165,0.0002590593127712377
327,1,1,total,"(n,Xt)",0.0,0.0
327,1,1,total,heating-local,0.0,0.0
327,1,1,total,absorption,0.007804636719061677,0.0008500272810967127
328,1,1,total,flux,0.02907419322800329,0.0002906962711738728
328,1,1,total,"(n,Xt)",0.0,0.0
328,1,1,total,heating-local,0.0,0.0
328,1,1,total,absorption,0.008527328679257883,0.0008991216266719991
329,1,1,total,flux,0.02942350370008507,0.0002463919213986805
329,1,1,total,"(n,Xt)",0.0,0.0
329,1,1,total,heating-local,0.0,0.0
329,1,1,total,absorption,0.009939384779799736,0.0011889968553049641
330,1,1,total,flux,0.02990297138566033,0.00027290772755701905
330,1,1,total,"(n,Xt)",0.0,0.0
330,1,1,total,heating-local,0.0,0.0
330,1,1,total,absorption,0.009323333367903513,0.0011653720416224846
331,1,1,total,flux,0.03037827151171623,0.0003596193945489272
331,1,1,total,"(n,Xt)",0.0,0.0
331,1,1,total,heating-local,0.0,0.0
331,1,1,total,absorption,0.008917817895976057,0.0010630032629532808
332,1,1,total,flux,0.03075519550528145,0.0002689914012985221
332,1,1,total,"(n,Xt)",0.0,0.0
332,1,1,total,heating-local,0.0,0.0
332,1,1,total,absorption,0.00944272751876225,0.0011255714682727042
333,1,1,total,flux,0.03129487280486715,0.0003450141791027331
333,1,1,total,"(n,Xt)",0.0,0.0
333,1,1,total,heating-local,0.0,0.0
333,1,1,total,absorption,0.009160534089121798,0.0009434449170589503
334,1,1,total,flux,0.03157462589507912,0.00031228076267483703
334,1,1,total,"(n,Xt)",0.0,0.0
334,1,1,total,heating-local,0.0,0.0
334,1,1,total,absorption,0.01152536850972166,0.002498258232252903
335,1,1,total,flux,0.03193916642937823,0.0002391351260707616
335,1,1,total,"(n,Xt)",0.0,0.0
335,1,1,total,heating-local,0.0,0.0
335,1,1,total,absorption,0.012931044019688007,0.0042653412128436366
336,1,1,total,flux,0.03258930198439529,0.00034351852585630025
336,1,1,total,"(n,Xt)",0.0,0.0
336,1,1,total,heating-local,0.0,0.0
336,1,1,total,absorption,0.012525134698222414,0.004112325239704489
337,1,1,total,flux,0.03266013327248787,0.00023756019816211738
337,1,1,total,"(n,Xt)",0.0,0.0
337,1,1,total,heating-local,0.0,0.0
337,1,1,total,absorption,0.013126375311312688,0.004128225051176682
338,1,1,total,flux,0.033303183246624964,0.00024403061375814243
338,1,1,total,"(n,Xt)",0.0,0.0
338,1,1,total,heating-local,0.0,0.0
338,1,1,total,absorption,0.012616247964402347,0.004095524862460494
339,1,1,total,flux,0.033835790329805146,0.00030286400939674604
339,1,1,total,"(n,Xt)",0.0,0.0
339,1,1,total,heating-local,0.0,0.0
339,1,1,total,absorption,0.012697456764040905,0.004130333767431161
340,1,1,total,flux,0.034598367224782246,0.0002687079509650921
340,1,1,total,"(n,Xt)",0.0,0.0
340,1,1,total,heating-local,0.0,0.0
340,1,1,total,absorption,0.012545434781317952,0.004301320477983406
341,1,1,total,flux,0.03500154645504524,0.0002662338100054587
341,1,1,total,"(n,Xt)",0.0,0.0
341,1,1,total,heating-local,0.0,0.0
341,1,1,total,absorption,0.011988213185238766,0.004322132422291494
342,1,1,total,flux,0.035461625287768535,0.00030098142163704014
342,1,1,total,"(n,Xt)",0.0,0.0
342,1,1,total,heating-local,0.0,0.0
342,1,1,total,absorption,0.013140096846441806,0.004384222330633251
343,1,1,total,flux,0.03639678482169905,0.0002682336421166717
343,1,1,total,"(n,Xt)",0.0,0.0
343,1,1,total,heating-local,0.0,0.0
343,1,1,total,absorption,0.01530143596883505,0.00512927849001341
344,1,1,total,flux,0.03669353558144901,0.0003113663109424759
344,1,1,total,"(n,Xt)",0.0,0.0
344,1,1,total,heating-local,0.0,0.0
344,1,1,total,absorption,0.02411592130818897,0.011218132237956624
345,1,1,total,flux,0.03755594933435037,0.0003133388564377649
345,1,1,total,"(n,Xt)",0.0,0.0
345,1,1,total,heating-local,0.0,0.0
345,1,1,total,absorption,0.024690884538871586,0.011037237337608112
346,1,1,total,flux,0.038065210109239085,0.00030468719814419977
346,1,1,total,"(n,Xt)",0.0,0.0
346,1,1,total,heating-local,0.0,0.0
346,1,1,total,absorption,0.024293434412361127,0.01098789784524732
347,1,1,total,flux,0.038768925777972814,0.00028512912555961117
347,1,1,total,"(n,Xt)",0.0,0.0
347,1,1,total,heating-local,0.0,0.0
347,1,1,total,absorption,0.024665572719838037,0.010782690339669828
348,1,1,total,flux,0.039565207350099454,0.00019587500471680578
348,1,1,total,"(n,Xt)",0.0,0.0
348,1,1,total,heating-local,0.0,0.0
348,1,1,total,absorption,0.025442801498622176,0.010470826682101754
349,1,1,total,flux,0.040588118233997994,0.0003177228390948387
349,1,1,total,"(n,Xt)",0.0,0.0
349,1,1,total,heating-local,0.0,0.0
349,1,1,total,absorption,0.02419400994158925,0.008827872067180694
350,1,1,total,flux,0.0413603967654792,0.00020873674468095118
350,1,1,total,"(n,Xt)",0.0,0.0
350,1,1,total,heating-local,0.0,0.0
350,1,1,total,absorption,0.014753951007656974,0.0043241589039615174
351,1,1,total,flux,0.04203756773385657,0.00020649870540956976
351,1,1,total,"(n,Xt)",0.0,0.0
351,1,1,total,heating-local,0.0,0.0
351,1,1,total,absorption,0.014900257389815721,0.0042561618140628974
352,1,1,total,flux,0.042798769577267505,0.00019412008844073257
352,1,1,total,"(n,Xt)",0.0,0.0
352,1,1,total,heating-local,0.0,0.0
352,1,1,total,absorption,0.014363271669269411,0.0042926022933181575
353,1,1,total,flux,0.04390408419873361,0.00023272817955847556
353,1,1,total,"(n,Xt)",0.0,0.0
353,1,1,total,heating-local,0.0,0.0
353,1,1,total,absorption,0.014516220544682167,0.0041130938063474965
354,1,1,total,flux,0.04463216140011158,0.000196108968398457
354,1,1,total,"(n,Xt)",0.0,0.0
354,1,1,total,heating-local,0.0,0.0
354,1,1,total,absorption,0.014279057663190046,0.004091343118244766
355,1,1,total,flux,0.046056705795626526,0.00016874254928834212
355,1,1,total,"(n,Xt)",0.0,0.0
355,1,1,total,heating-local,0.0,0.0
355,1,1,total,absorption,0.012359548357938796,0.0037733002479727056
356,1,1,total,flux,0.046848690699579906,0.00026023592567427187
356,1,1,total,"(n,Xt)",0.0,0.0
356,1,1,total,heating-local,0.0,0.0
356,1,1,total,absorption,0.008921939910670253,0.0012413482233909197
357,1,1,total,flux,0.04781322215448839,0.00022209120260183914
357,1,1,total,"(n,Xt)",0.0,0.0
357,1,1,total,heating-local,0.0,0.0
357,1,1,total,absorption,0.008790067991449185,0.0012864690460303474
358,1,1,total,flux,0.048760701558872764,0.00021850393405403314
358,1,1,total,"(n,Xt)",0.0,0.0
358,1,1,total,heating-local,0.0,0.0
358,1,1,total,absorption,0.009094306290000131,0.0011401043338563747
359,1,1,total,flux,0.049731310352824125,0.00024462483158722533
359,1,1,total,"(n,Xt)",0.0,0.0
359,1,1,total,heating-local,0.0,0.0
359,1,1,total,absorption,0.008657841909970583,0.0010791548068785613
360,1,1,total,flux,0.05108629214943492,0.00021457422757835195
360,1,1,total,"(n,Xt)",0.0,0.0
360,1,1,total,heating-local,0.0,0.0
